Time,DecimalCode
1.398959e-02,244
1.399959e-02,244
1.400959e-02,244
1.401959e-02,245
1.402959e-02,245
1.403959e-02,245
1.404959e-02,245
1.405959e-02,245
1.406959e-02,245
1.407959e-02,245
1.408959e-02,246
1.409959e-02,246
1.410959e-02,246
1.411959e-02,246
1.412959e-02,246
1.413959e-02,246
1.414959e-02,247
1.415959e-02,247
1.416959e-02,247
1.417959e-02,247
1.418959e-02,247
1.419959e-02,247
1.420959e-02,247
1.421959e-02,247
1.422959e-02,248
1.423959e-02,248
1.424959e-02,248
1.425959e-02,248
1.426959e-02,248
1.427959e-02,248
1.428959e-02,248
1.429959e-02,249
1.430959e-02,249
1.431959e-02,249
1.432959e-02,249
1.433959e-02,249
1.434959e-02,249
1.435959e-02,249
1.436959e-02,249
1.437959e-02,250
1.438959e-02,250
1.439959e-02,250
1.440959e-02,250
1.441959e-02,250
1.442959e-02,250
1.443959e-02,250
1.444959e-02,250
1.445959e-02,250
1.446959e-02,251
1.447959e-02,251
1.448959e-02,251
1.449959e-02,251
1.450959e-02,251
1.451959e-02,251
1.452959e-02,251
1.453959e-02,251
1.454959e-02,251
1.455959e-02,251
1.456959e-02,252
1.457959e-02,252
1.458959e-02,252
1.459959e-02,252
1.460959e-02,252
1.461959e-02,252
1.462959e-02,252
1.463959e-02,252
1.464959e-02,252
1.465959e-02,252
1.466959e-02,252
1.467959e-02,252
1.468959e-02,253
1.469959e-02,253
1.470959e-02,253
1.471959e-02,253
1.472959e-02,253
1.473959e-02,253
1.474959e-02,253
1.475959e-02,253
1.476959e-02,253
1.477959e-02,253
1.478959e-02,253
1.479959e-02,253
1.480959e-02,253
1.481959e-02,254
1.482959e-02,254
1.483959e-02,254
1.484959e-02,254
1.485959e-02,254
1.486959e-02,254
1.487959e-02,254
1.488959e-02,254
1.489959e-02,254
1.490959e-02,254
1.491959e-02,254
1.492959e-02,254
1.493959e-02,254
1.494959e-02,254
1.495959e-02,254
1.496959e-02,254
1.497959e-02,254
1.498959e-02,254
1.499959e-02,255
1.500959e-02,255
1.501959e-02,255
1.502959e-02,255
1.503959e-02,255
1.504959e-02,255
1.505959e-02,255
1.506959e-02,255
1.507959e-02,255
1.508959e-02,255
1.509959e-02,255
1.510959e-02,255
1.511959e-02,255
1.512959e-02,255
1.513959e-02,255
1.514959e-02,255
1.515959e-02,255
1.516959e-02,255
1.517959e-02,255
1.518959e-02,255
1.519959e-02,255
1.520959e-02,255
1.521959e-02,255
1.522959e-02,255
1.523959e-02,255
1.524959e-02,255
1.525959e-02,255
1.526959e-02,255
1.527959e-02,255
1.528959e-02,255
1.529959e-02,255
1.530959e-02,255
1.531959e-02,255
1.532959e-02,255
1.533959e-02,255
1.534959e-02,255
1.535959e-02,255
1.536959e-02,255
1.537959e-02,255
1.538959e-02,255
1.539959e-02,255
1.540959e-02,255
1.541959e-02,255
1.542959e-02,255
1.543959e-02,255
1.544959e-02,255
1.545959e-02,255
1.546959e-02,255
1.547959e-02,255
1.548959e-02,255
1.549959e-02,255
1.550959e-02,255
1.551959e-02,255
1.552959e-02,255
1.553959e-02,255
1.554959e-02,255
1.555959e-02,255
1.556959e-02,255
1.557959e-02,255
1.558959e-02,255
1.559959e-02,255
1.560959e-02,255
1.561959e-02,255
1.562959e-02,255
1.563959e-02,255
1.564959e-02,255
1.565959e-02,255
1.566959e-02,255
1.567959e-02,255
1.568959e-02,255
1.569959e-02,255
1.570959e-02,255
1.571959e-02,255
1.572959e-02,255
1.573959e-02,254
1.574959e-02,254
1.575959e-02,254
1.576959e-02,254
1.577959e-02,254
1.578959e-02,254
1.579959e-02,254
1.580959e-02,254
1.581959e-02,254
1.582959e-02,254
1.583959e-02,254
1.584959e-02,254
1.585959e-02,254
1.586959e-02,254
1.587959e-02,254
1.588959e-02,254
1.589959e-02,254
1.590959e-02,254
1.591959e-02,254
1.592959e-02,253
1.593959e-02,253
1.594959e-02,253
1.595959e-02,253
1.596959e-02,253
1.597959e-02,253
1.598959e-02,253
1.599959e-02,253
1.600959e-02,253
1.601959e-02,253
1.602959e-02,253
1.603959e-02,253
1.604959e-02,253
1.605959e-02,252
1.606959e-02,252
1.607959e-02,252
1.608959e-02,252
1.609959e-02,252
1.610959e-02,252
1.611959e-02,252
1.612959e-02,252
1.613959e-02,252
1.614959e-02,252
1.615959e-02,252
1.616959e-02,251
1.617959e-02,251
1.618959e-02,251
1.619959e-02,251
1.620959e-02,251
1.621959e-02,251
1.622959e-02,251
1.623959e-02,251
1.624959e-02,251
1.625959e-02,251
1.626959e-02,250
1.627959e-02,250
1.628959e-02,250
1.629959e-02,250
1.630959e-02,250
1.631959e-02,250
1.632959e-02,250
1.633959e-02,250
1.634959e-02,250
1.635959e-02,249
1.636959e-02,249
1.637959e-02,249
1.638959e-02,249
1.639959e-02,249
1.640959e-02,249
1.641959e-02,249
1.642959e-02,249
1.643959e-02,248
1.644959e-02,248
1.645959e-02,248
1.646959e-02,248
1.647959e-02,248
1.648959e-02,248
1.649959e-02,248
1.650959e-02,248
1.651959e-02,247
1.652959e-02,247
1.653959e-02,247
1.654959e-02,247
1.655959e-02,247
1.656959e-02,247
1.657959e-02,247
1.658959e-02,246
1.659959e-02,246
1.660959e-02,246
1.661959e-02,246
1.662959e-02,246
1.663959e-02,246
1.664959e-02,246
1.665959e-02,245
1.666959e-02,245
1.667959e-02,245
1.668959e-02,245
1.669959e-02,245
1.670959e-02,245
1.671959e-02,245
1.672959e-02,244
1.673959e-02,244
1.674959e-02,244
1.675959e-02,244
1.676959e-02,244
1.677959e-02,244
1.678959e-02,243
1.679959e-02,243
1.680959e-02,243
1.681959e-02,243
1.682959e-02,243
1.683959e-02,243
1.684959e-02,242
1.685959e-02,242
1.686959e-02,242
1.687959e-02,242
1.688959e-02,242
1.689959e-02,242
1.690959e-02,241
1.691959e-02,241
1.692959e-02,241
1.693959e-02,241
1.694959e-02,241
1.695959e-02,240
1.696959e-02,240
1.697959e-02,240
1.698959e-02,240
1.699959e-02,240
1.700959e-02,239
1.701959e-02,239
1.702959e-02,239
1.703959e-02,239
1.704959e-02,239
1.705959e-02,239
1.706959e-02,238
1.707959e-02,238
1.708959e-02,238
1.709959e-02,238
1.710959e-02,238
1.711959e-02,237
1.712959e-02,237
1.713959e-02,237
1.714959e-02,237
1.715959e-02,237
1.716959e-02,236
1.717959e-02,236
1.718959e-02,236
1.719959e-02,236
1.720959e-02,235
1.721959e-02,235
1.722959e-02,235
1.723959e-02,235
1.724959e-02,235
1.725959e-02,234
1.726959e-02,234
1.727959e-02,234
1.728959e-02,234
1.729959e-02,234
1.730959e-02,233
1.731959e-02,233
1.732959e-02,233
1.733959e-02,233
1.734959e-02,232
1.735959e-02,232
1.736959e-02,232
1.737959e-02,232
1.738959e-02,232
1.739959e-02,231
1.740959e-02,231
1.741959e-02,231
1.742959e-02,231
1.743959e-02,230
1.744959e-02,230
1.745959e-02,230
1.746959e-02,230
1.747959e-02,229
1.748959e-02,229
1.749959e-02,229
1.750959e-02,229
1.751959e-02,229
1.752959e-02,228
1.753959e-02,228
1.754959e-02,228
1.755959e-02,228
1.756959e-02,227
1.757959e-02,227
1.758959e-02,227
1.759959e-02,227
1.760959e-02,226
1.761959e-02,226
1.762959e-02,226
1.763959e-02,226
1.764959e-02,225
1.765959e-02,225
1.766959e-02,225
1.767959e-02,225
1.768959e-02,224
1.769959e-02,224
1.770959e-02,224
1.771959e-02,224
1.772959e-02,223
1.773959e-02,223
1.774959e-02,223
1.775959e-02,222
1.776959e-02,222
1.777959e-02,222
1.778959e-02,222
1.779959e-02,221
1.780959e-02,221
1.781959e-02,221
1.782959e-02,221
1.783959e-02,220
1.784959e-02,220
1.785959e-02,220
1.786959e-02,220
1.787959e-02,219
1.788959e-02,219
1.789959e-02,219
1.790959e-02,218
1.791959e-02,218
1.792959e-02,218
1.793959e-02,218
1.794959e-02,217
1.795959e-02,217
1.796959e-02,217
1.797959e-02,216
1.798959e-02,216
1.799959e-02,216
1.800959e-02,216
1.801959e-02,215
1.802959e-02,215
1.803959e-02,215
1.804959e-02,215
1.805959e-02,214
1.806959e-02,214
1.807959e-02,214
1.808959e-02,213
1.809959e-02,213
1.810959e-02,213
1.811959e-02,212
1.812959e-02,212
1.813959e-02,212
1.814959e-02,212
1.815959e-02,211
1.816959e-02,211
1.817959e-02,211
1.818959e-02,210
1.819959e-02,210
1.820959e-02,210
1.821959e-02,210
1.822959e-02,209
1.823959e-02,209
1.824959e-02,209
1.825959e-02,208
1.826959e-02,208
1.827959e-02,208
1.828959e-02,207
1.829959e-02,207
1.830959e-02,207
1.831959e-02,206
1.832959e-02,206
1.833959e-02,206
1.834959e-02,206
1.835959e-02,205
1.836959e-02,205
1.837959e-02,205
1.838959e-02,204
1.839959e-02,204
1.840959e-02,204
1.841959e-02,203
1.842959e-02,203
1.843959e-02,203
1.844959e-02,202
1.845959e-02,202
1.846959e-02,202
1.847959e-02,201
1.848959e-02,201
1.849959e-02,201
1.850959e-02,200
1.851959e-02,200
1.852959e-02,200
1.853959e-02,200
1.854959e-02,199
1.855959e-02,199
1.856959e-02,199
1.857959e-02,198
1.858959e-02,198
1.859959e-02,198
1.860959e-02,197
1.861959e-02,197
1.862959e-02,197
1.863959e-02,196
1.864959e-02,196
1.865959e-02,196
1.866959e-02,195
1.867959e-02,195
1.868959e-02,195
1.869959e-02,194
1.870959e-02,194
1.871959e-02,194
1.872959e-02,193
1.873959e-02,193
1.874959e-02,193
1.875959e-02,192
1.876959e-02,192
1.877959e-02,192
1.878959e-02,191
1.879959e-02,191
1.880959e-02,190
1.881959e-02,190
1.882959e-02,190
1.883959e-02,189
1.884959e-02,189
1.885959e-02,189
1.886959e-02,188
1.887959e-02,188
1.888959e-02,188
1.889959e-02,187
1.890959e-02,187
1.891959e-02,187
1.892959e-02,186
1.893959e-02,186
1.894959e-02,186
1.895959e-02,185
1.896959e-02,185
1.897959e-02,185
1.898959e-02,184
1.899959e-02,184
1.900959e-02,184
1.901959e-02,183
1.902959e-02,183
1.903959e-02,182
1.904959e-02,182
1.905959e-02,182
1.906959e-02,181
1.907959e-02,181
1.908959e-02,181
1.909959e-02,180
1.910959e-02,180
1.911959e-02,180
1.912959e-02,179
1.913959e-02,179
1.914959e-02,179
1.915959e-02,178
1.916959e-02,178
1.917959e-02,177
1.918959e-02,177
1.919959e-02,177
1.920959e-02,176
1.921959e-02,176
1.922959e-02,176
1.923959e-02,175
1.924959e-02,175
1.925959e-02,175
1.926959e-02,174
1.927959e-02,174
1.928959e-02,173
1.929959e-02,173
1.930959e-02,173
1.931959e-02,172
1.932959e-02,172
1.933959e-02,172
1.934959e-02,171
1.935959e-02,171
1.936959e-02,171
1.937959e-02,170
1.938959e-02,170
1.939959e-02,169
1.940959e-02,169
1.941959e-02,169
1.942959e-02,168
1.943959e-02,168
1.944959e-02,168
1.945959e-02,167
1.946959e-02,167
1.947959e-02,166
1.948959e-02,166
1.949959e-02,166
1.950959e-02,165
1.951959e-02,165
1.952959e-02,165
1.953959e-02,164
1.954959e-02,164
1.955959e-02,163
1.956959e-02,163
1.957959e-02,163
1.958959e-02,162
1.959959e-02,162
1.960959e-02,162
1.961959e-02,161
1.962959e-02,161
1.963959e-02,160
1.964959e-02,160
1.965959e-02,160
1.966959e-02,159
1.967959e-02,159
1.968959e-02,159
1.969959e-02,158
1.970959e-02,158
1.971959e-02,157
1.972959e-02,157
1.973959e-02,157
1.974959e-02,156
1.975959e-02,156
1.976959e-02,155
1.977959e-02,155
1.978959e-02,155
1.979959e-02,154
1.980959e-02,154
1.981959e-02,154
1.982959e-02,153
1.983959e-02,153
1.984959e-02,152
1.985959e-02,152
1.986959e-02,152
1.987959e-02,151
1.988959e-02,151
1.989959e-02,151
1.990959e-02,150
1.991959e-02,150
1.992959e-02,149
1.993959e-02,149
1.994959e-02,149
1.995959e-02,148
1.996959e-02,148
1.997959e-02,147
1.998959e-02,147
1.999959e-02,147
2.000959e-02,146
2.001959e-02,146
2.002959e-02,145
2.003959e-02,145
2.004959e-02,145
2.005959e-02,144
2.006959e-02,144
2.007959e-02,144
2.008959e-02,143
2.009959e-02,143
2.010959e-02,142
2.011959e-02,142
2.012959e-02,142
2.013959e-02,141
2.014959e-02,141
2.015959e-02,140
2.016959e-02,140
2.017959e-02,140
2.018959e-02,139
2.019959e-02,139
2.020959e-02,138
2.021959e-02,138
2.022959e-02,138
2.023959e-02,137
2.024959e-02,137
2.025959e-02,137
2.026959e-02,136
2.027959e-02,136
2.028959e-02,135
2.029959e-02,135
2.030959e-02,135
2.031959e-02,134
2.032959e-02,134
2.033959e-02,133
2.034959e-02,133
2.035959e-02,133
2.036959e-02,132
2.037959e-02,132
2.038959e-02,131
2.039959e-02,131
2.040959e-02,131
2.041959e-02,130
2.042959e-02,130
2.043959e-02,129
2.044959e-02,129
2.045959e-02,129
2.046959e-02,128
2.047959e-02,128
2.048959e-02,127
2.049959e-02,127
2.050959e-02,127
2.051959e-02,126
2.052959e-02,126
2.053959e-02,125
2.054959e-02,125
2.055959e-02,125
2.056959e-02,124
2.057959e-02,124
